add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.01,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113046,0.90677,1.15557
99999,0.001,0.0001,0.01,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113046,0.53959,0.36814
99999,0.001,0.0001,0.01,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113046,0.09515,0.09364
99999,0.001,0.0001,0.01,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113057,0.91060,1.06853
99999,0.001,0.0001,0.01,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113057,0.50639,0.31004
99999,0.001,0.0001,0.01,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-113057,0.10536,0.08869
99999,0.001,0.0001,0.01,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113057,0.89591,1.09246
99999,0.001,0.0001,0.01,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113057,0.51596,0.34692
99999,0.001,0.0001,0.01,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-113057,0.10217,0.09211
99999,0.001,0.0001,0.01,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113105,0.90230,1.05328
99999,0.001,0.0001,0.01,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113105,0.50000,0.33113
99999,0.001,0.0001,0.01,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-113105,0.09068,0.07496
99999,0.001,0.0001,0.01,-1,300,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113105,0.89847,0.89247
99999,0.001,0.0001,0.01,-1,300,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113105,0.50192,0.30070
99999,0.001,0.0001,0.01,-1,300,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-113105,0.10600,0.07940
99999,0.001,0.0001,0.001,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113116,0.88506,0.90047
99999,0.001,0.0001,0.001,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113116,0.49298,0.43575
99999,0.001,0.0001,0.001,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-113116,0.11877,0.11290
99999,0.001,0.0001,0.001,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113116,0.89464,0.98720
99999,0.001,0.0001,0.001,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113116,0.48978,0.46829
99999,0.001,0.0001,0.001,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-113116,0.09579,0.10060
99999,0.001,0.0001,0.001,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113124,0.88442,0.88802
99999,0.001,0.0001,0.001,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-113124,0.48851,0.41064
